cliente,idade,sexo,estado_civil,grau_escolaridade,dependentes,trabalha,salario_ano,casa_propria,valor_imovel,seguro_residencia,carro,seguro_auto,cartao,seguro_cartao,poupanca,renda_fixa,credito_pessoal,scode_credito,grupo
720009558,33,1,1,1,0,0,0.0,0,0,0,0,0,3,0,2,1,3,438.48,0
720010608,37,0,1,1,0,1,59800.0,0,0,0,0,0,1,0,0,0,2,333.0,2
720011958,57,0,1,3,0,1,127260.0,1,1576000,1,1,0,1,1,3,0,0,698.4,4
720013083,30,1,1,1,0,1,18180.0,0,0,0,1,0,1,1,2,0,3,336.6,1
720014358,38,1,1,1,0,1,20500.0,0,0,0,0,0,1,0,1,1,3,388.8,0
720015183,60,0,2,2,1,1,211180.0,0,0,0,1,1,1,1,0,2,3,593.0,1
720016308,62,1,1,2,0,1,76700.0,0,0,0,0,0,1,1,2,3,1,501.3,1
720017958,48,1,1,2,1,1,119110.0,1,1422000,1,0,0,1,1,0,2,2,630.0,4
720026058,49,0,2,2,3,1,130890.0,0,0,0,0,0,1,1,0,0,1,517.0,1
720027258,53,1,1,3,0,1,24320.0,0,0,0,0,0,1,1,1,2,3,404.1,1
720028683,49,1,2,3,2,1,70030.0,0,0,0,0,0,1,0,3,2,3,519.0,0
720029508,50,1,1,2,0,1,69990.0,0,0,0,0,0,1,0,2,3,3,373.5,0
720031908,55,0,2,5,2,1,103660.0,0,0,0,0,0,1,0,2,1,3,397.0,2
720033033,53,1,1,5,0,1,122800.0,1,1355000,0,0,0,1,0,0,0,0,699.3,0
720034983,26,0,0,1,0,1,18500.0,1,426000,0,0,0,2,0,1,2,1,298.0,2
720040158,47,0,1,4,0,1,100170.0,0,0,0,1,0,1,1,2,3,0,542.7,1
720043533,39,0,1,2,1,1,92070.0,0,0,0,0,0,1,1,1,3,1,315.0,1
720044658,53,0,1,5,0,1,100020.0,0,0,0,0,0,1,1,2,1,0,423.0,1
720046458,50,1,1,3,0,1,23310.0,0,0,0,1,1,1,1,1,0,1,514.8,3
720049083,35,1,3,1,1,0,0.0,0,0,0,1,0,1,1,3,1,1,277.6,3
720050208,27,1,1,3,0,1,16239.999999999998,0,0,0,0,0,1,0,1,3,0,246.6,0
720054183,41,1,1,2,0,1,67400.0,0,0,0,0,0,1,1,0,3,0,387.9,1
720057183,49,1,1,1,1,1,21280.0,0,0,0,0,0,1,1,0,3,3,440.1,1
720062508,38,1,2,1,2,1,61650.0,0,0,0,1,1,1,0,2,1,1,299.0,0
720064158,51,1,2,1,3,1,23060.0,0,0,0,1,0,1,0,1,3,1,454.0,0
720067083,30,1,1,3,0,1,19050.0,0,0,0,0,0,1,0,0,0,0,333.0,0
720068808,41,1,2,2,2,1,20900.0,1,390000,1,1,0,1,1,1,1,1,453.0,4
720070383,41,1,1,4,0,0,0.0,0,0,0,1,1,1,0,1,0,3,366.48,0
720071583,48,1,2,1,2,1,16850.0,0,0,0,0,0,1,0,0,3,3,285.0,0
720072933,49,1,2,2,4,1,23680.0,1,476000,0,1,0,1,0,1,3,0,557.0,0
720074583,42,0,0,2,1,1,130040.0,1,738000,0,0,0,1,1,0,3,3,480.0,1
720075558,50,0,2,1,4,1,194080.0,0,0,0,0,0,1,0,2,2,2,448.0,2
720076458,57,0,2,4,2,1,133790.0,0,0,0,0,0,1,1,3,1,2,478.0,1
720079758,46,1,1,4,0,0,0.0,0,0,0,1,0,1,0,0,1,1,441.36,0
720084183,46,0,3,5,3,1,190060.0,0,0,0,0,0,1,1,2,3,0,581.7,1
720085233,51,1,3,5,2,1,100390.0,0,0,0,0,0,1,0,2,3,2,485.0,0
720086358,58,0,2,5,2,1,231350.0,1,1447000,0,1,1,1,1,2,0,1,889.35,3
720087708,38,1,2,3,3,1,22570.0,0,0,0,1,1,1,0,1,2,0,517.0,0
720091083,43,0,2,2,4,1,184350.0,0,0,0,0,0,1,0,0,2,1,388.0,2
720092283,40,1,1,2,0,1,21360.0,0,0,0,0,0,1,1,0,3,0,404.1,1
720093333,41,0,3,5,3,1,183640.0,0,0,0,0,0,1,1,3,0,1,431.55,1
720096558,55,1,2,2,2,1,19000.0,0,0,0,1,0,1,0,2,3,3,414.0,0
720099708,51,1,1,1,1,1,23760.0,0,0,0,1,1,1,1,1,3,0,484.2,3
720101658,26,1,1,2,0,1,19310.0,1,461000,0,0,0,1,1,2,1,1,282.6,3
720105933,48,0,3,4,3,1,88790.0,1,1524000,0,2,0,1,0,1,3,2,860.0,2
720108783,60,1,1,4,0,0,0.0,0,0,0,1,0,1,0,2,2,3,447.12,0
720113433,61,0,1,3,0,1,105120.0,0,0,0,0,0,1,1,0,3,2,518.4,1
720114633,44,1,1,3,2,1,23100.0,0,0,0,1,0,1,0,0,3,0,444.6,0
720115683,47,0,2,4,3,1,126470.0,0,0,0,1,1,1,1,3,3,1,521.0,1
720118908,26,0,2,2,0,1,17840.0,0,0,0,0,0,1,0,2,2,1,507.0,2
720119808,42,0,2,3,3,1,124670.0,1,334000,1,1,0,1,0,3,2,0,534.0,4
720122808,52,0,2,3,2,1,97700.0,0,0,0,2,0,2,0,0,1,2,572.0,2
720124758,49,0,2,4,3,1,128540.0,0,0,0,2,0,1,0,0,0,3,490.0,2
720126033,42,0,1,3,1,1,125790.0,0,0,0,1,0,1,1,1,2,1,460.8,1
720128658,49,0,1,4,0,1,202370.0,0,0,0,1,0,1,1,2,3,0,533.025,1
720130233,48,0,1,3,0,1,95680.0,0,0,0,1,0,1,0,1,1,0,337.5,2
720132258,49,0,1,5,0,1,195600.0,0,0,0,0,0,2,0,1,2,0,635.985,2
720133908,41,0,1,5,0,1,64519.99999999999,0,0,0,0,0,1,1,2,0,3,351.0,1
720135333,45,1,1,2,2,1,17850.0,0,0,0,0,0,1,1,0,3,1,270.0,1
720136458,39,0,2,5,3,1,110450.0,1,1412000,0,1,0,1,0,2,1,2,721.0,2
720141408,49,1,1,2,0,1,17240.0,0,0,0,0,0,1,0,3,0,3,224.1,0
720142308,52,1,2,2,2,1,20040.0,0,0,0,0,0,1,0,1,3,0,459.0,0
720145683,54,0,2,1,1,1,98240.0,1,162000,0,1,1,1,0,0,2,2,353.0,2
720146733,45,1,0,2,4,1,21950.0,0,0,0,2,0,1,0,3,3,1,513.0,0
720147633,61,0,1,1,0,1,70660.0,0,0,0,0,0,1,0,1,2,2,460.8,2
720148983,54,1,2,4,1,1,19160.0,0,0,0,0,0,1,1,3,3,1,403.0,1
720150858,34,0,2,3,2,1,114050.0,0,0,0,1,1,1,1,1,2,2,263.0,1
720152058,42,1,1,1,0,1,22570.0,0,0,0,0,0,1,1,1,1,3,410.4,1
720153258,53,1,1,1,0,1,21450.0,0,0,0,1,1,1,0,1,2,0,493.2,0
720154533,53,1,0,2,4,1,24780.0,1,506000,0,1,1,1,1,1,0,1,539.0,3
720155583,55,1,1,1,0,1,25120.0,0,0,0,0,0,1,1,2,3,0,470.7,1
720158208,37,0,2,2,3,1,87850.0,0,0,0,1,1,1,0,1,3,3,333.0,2
720163458,38,0,0,4,1,1,200760.0,0,0,0,1,1,1,1,3,3,0,814.73,1
720164358,53,1,1,2,1,1,73240.0,1,475000,0,1,1,1,0,1,0,1,486.9,3
720165258,44,1,0,3,2,1,23690.0,1,536000,0,1,0,1,1,3,2,3,501.0,3
720167508,50,0,1,4,0,1,138610.0,1,766000,0,0,0,1,0,3,2,0,540.9,2
720168558,39,1,2,2,0,1,22220.0,1,488000,1,1,0,1,1,0,0,0,533.0,4
720169383,52,1,2,1,2,1,70510.0,1,371000,1,0,0,1,1,2,2,3,406.0,4
720171033,45,0,2,1,4,1,96820.0,0,0,0,0,0,1,0,1,3,1,431.0,2
720174033,46,0,3,2,3,1,146980.0,1,1287000,0,1,1,1,0,1,2,2,840.0,2
720175008,48,1,2,5,2,1,69340.0,1,406000,1,0,0,1,0,0,0,3,426.0,4
720178158,46,1,0,3,4,1,24430.0,0,0,0,1,1,1,0,1,1,2,558.0,0
720179883,40,0,0,1,4,1,116640.0,1,268000,1,1,1,1,0,2,2,0,263.0,4
720180633,50,0,2,1,2,1,194960.0,1,413000,1,1,1,1,1,2,1,0,471.0,4
720181758,37,0,2,5,0,1,171040.0,1,235000,0,0,0,1,1,0,0,3,330.75,1
720182658,44,1,1,4,0,0,0.0,0,0,0,0,0,1,1,1,3,2,395.28,3
720185058,46,0,2,2,3,1,92510.0,1,257000,0,0,0,1,1,1,0,3,376.0,1
720186258,45,1,3,3,4,1,68420.0,0,0,0,0,0,1,0,0,1,0,481.0,0
720188508,43,0,1,2,1,1,95530.0,0,0,0,0,0,1,0,0,1,1,426.6,2
720190083,56,1,1,1,0,1,20720.0,1,251000,0,1,1,1,1,3,2,0,409.5,3
720190908,59,0,1,3,0,1,108660.0,0,0,0,0,0,1,1,2,0,0,562.5,1
720191883,45,0,1,3,0,1,92000.0,0,0,0,1,0,1,0,3,1,0,360.9,2
720193533,41,0,2,1,3,1,92680.0,0,0,0,0,0,1,1,1,2,0,374.0,1
720196158,48,0,1,1,0,1,98170.0,0,0,0,1,0,1,1,1,0,3,470.7,1
720197058,47,1,0,2,3,0,0.0,1,251000,0,0,0,1,1,3,3,3,342.4,3
720198183,42,0,2,1,5,1,71620.0,1,803000,0,1,0,1,1,3,1,0,502.0,1
720201033,53,0,2,2,2,1,128550.0,1,222000,1,1,1,1,1,0,0,2,409.0,4
720202008,47,1,1,2,2,1,101780.0,0,0,0,1,1,1,1,0,0,2,544.5,3
720204558,45,1,2,3,2,1,22520.0,0,0,0,0,0,1,1,1,1,3,429.0,1
720205608,52,1,2,4,1,0,0.0,0,0,0,0,0,1,0,2,3,1,324.0,0
720206658,40,1,2,2,3,1,17430.0,0,0,0,0,0,1,1,3,0,3,333.0,1
720210483,43,1,0,3,3,0,0.0,0,0,0,1,0,1,0,2,2,3,394.4,0
720211533,41,1,2,4,4,1,22160.0,0,0,0,1,1,1,0,1,0,1,470.0,0
720212508,51,1,1,2,0,1,21530.0,0,0,0,1,0,1,1,1,3,0,490.5,1
720214833,52,0,1,3,0,1,130040.0,0,0,0,1,0,2,0,3,0,0,531.9,2
720216108,27,1,3,1,2,1,16870.0,0,0,0,1,0,1,0,2,3,3,334.0,0
720218658,40,1,2,1,1,0,0.0,1,450000,1,1,1,1,0,1,2,0,384.8,4
720219633,52,1,0,2,0,1,71960.0,0,0,0,1,1,1,0,1,2,1,523.0,0
720228708,56,0,2,3,2,1,198490.0,0,0,0,0,0,1,1,2,1,3,489.0,1
720231108,57,0,1,2,0,1,21430.0,0,0,0,1,1,1,0,1,2,2,476.1,2
720234708,45,0,1,3,0,1,185220.0,0,0,0,1,0,1,1,2,2,0,433.8,1
720235608,60,1,0,2,0,1,24690.0,0,0,0,1,0,1,1,0,0,2,454.0,1
720236433,41,0,2,1,4,1,123650.0,1,438000,0,1,0,1,1,3,1,3,393.0,1
720237408,59,0,1,5,0,1,162840.0,0,0,0,0,0,1,0,0,2,3,780.3,2
720241758,55,0,2,5,0,1,130050.0,1,291000,0,0,0,1,1,2,3,0,306.0,1
720242733,45,0,1,1,1,1,20710.0,0,0,0,0,0,1,0,0,0,1,412.2,2
720243933,47,0,2,4,2,1,96580.0,1,278000,1,0,0,1,1,1,1,2,465.0,4
720244983,40,0,1,1,0,1,59340.0,0,0,0,0,0,1,1,2,1,1,217.8,1
720247158,63,0,1,2,0,0,0.0,0,0,0,1,1,1,1,2,0,2,365.76,3
720248208,47,0,3,5,3,1,93480.0,0,0,0,1,0,1,0,0,1,3,331.0,2
720249183,46,1,1,2,0,0,0.0,0,0,0,0,0,1,0,2,2,1,375.84,0
720250158,45,0,1,1,0,1,93190.0,0,0,0,1,1,1,1,3,1,0,407.7,1
720251358,54,1,3,3,2,1,20080.0,0,0,0,1,0,1,0,3,0,2,380.0,0
720252858,57,0,1,1,0,1,104120.0,0,0,0,1,1,1,1,1,1,0,460.8,1
720253908,56,0,2,3,0,1,131520.0,0,0,0,1,1,1,0,3,2,2,325.0,2
720254883,65,1,2,3,0,1,74620.0,0,0,0,0,0,1,0,3,1,3,434.0,0
720256158,47,1,2,3,2,0,0.0,0,0,0,0,0,1,1,0,0,3,356.8,3
720258183,39,1,1,2,1,1,67200.0,1,542000,0,1,1,1,0,0,3,0,435.6,3
720259308,39,0,1,3,0,1,122140.0,0,0,0,1,0,1,0,3,2,2,469.8,2
720260433,46,1,2,3,3,1,71710.0,1,558000,1,1,1,1,0,0,2,0,565.0,4
720264783,58,1,2,2,2,1,19150.0,0,0,0,1,1,1,0,1,3,3,391.0,0
720267033,34,0,1,5,1,1,114340.0,0,0,0,1,0,1,1,3,1,3,358.2,1
720269283,48,1,0,1,3,1,70040.0,1,435000,1,1,1,1,0,2,0,0,461.0,4
720270633,40,1,1,2,0,1,18800.0,0,0,0,1,0,1,0,3,2,2,357.3,0
720272958,48,0,2,3,2,1,188340.0,1,250000,1,1,1,1,1,3,1,0,517.0,4
720274158,42,1,2,3,4,1,21020.0,0,0,0,1,1,1,0,1,3,2,455.0,0
720275358,47,0,2,2,2,1,64720.0,0,0,0,1,0,1,1,0,1,3,364.0,1
720281508,44,1,3,1,2,1,22420.0,1,463000,1,0,0,1,0,0,0,3,435.0,4
720282558,36,0,1,2,0,1,119110.0,0,0,0,0,0,2,0,2,1,1,567.9,2
720283758,44,1,2,4,2,0,0.0,1,178000,1,1,0,1,1,2,3,2,383.2,4
720286908,50,0,2,4,3,1,68680.0,0,0,0,1,0,1,1,1,0,0,483.0,1
720289533,47,1,2,4,4,1,133490.0,0,0,0,1,1,1,1,1,3,0,531.0,3
720292983,60,1,2,2,0,1,25510.0,0,0,0,0,0,1,0,0,2,0,470.0,0
720294258,40,1,1,2,1,1,21730.0,0,0,0,0,0,1,0,0,3,1,396.0,0
720296808,52,1,2,2,3,0,0.0,1,255000,0,1,0,1,1,0,0,1,346.4,3
720299283,46,0,2,4,3,1,98690.0,1,438000,0,1,1,1,1,2,3,3,500.0,3
720301458,52,0,1,3,0,1,195160.0,0,0,0,0,0,1,0,1,1,2,438.3,2
720302883,53,1,2,2,3,1,23890.0,0,0,0,1,0,1,1,1,0,1,494.0,1
720303933,40,0,2,2,2,1,123670.0,0,0,0,0,0,1,1,2,0,3,451.0,1
720306408,50,1,1,3,0,1,36880.0,1,1258000,1,1,1,1,1,1,2,2,677.7,4
720307683,43,1,3,2,4,1,22090.0,1,448000,0,1,1,1,1,3,1,2,456.0,3
720310458,46,0,1,5,0,1,183620.0,0,0,0,0,0,1,0,1,1,1,345.87,2
720313083,32,0,1,5,0,1,167650.0,0,0,0,1,1,1,0,1,0,3,356.265,2
720314583,54,0,2,1,2,1,129830.0,0,0,0,0,0,1,0,3,2,2,373.0,2
720315933,53,1,1,4,0,1,24690.0,0,0,0,0,0,1,0,2,0,2,454.5,0
720317658,43,0,1,2,0,1,131990.0,1,792000,1,0,0,1,0,2,0,2,498.6,4
720322008,35,1,2,1,2,1,63370.0,0,0,0,1,0,1,0,0,3,1,329.0,0
720323208,43,0,2,2,2,1,191510.0,0,0,0,0,0,2,0,1,1,0,716.0,2
720326733,55,0,1,2,0,1,202050.0,1,376000,0,1,0,1,0,0,3,2,532.8,2
720328008,57,1,0,3,1,1,74530.0,1,452000,0,0,0,1,1,0,0,3,454.0,3
720328983,52,1,2,2,5,1,78330.0,0,0,0,1,1,1,0,3,0,1,606.0,0
720330558,44,0,2,2,3,1,123410.0,0,0,0,1,1,1,1,2,2,2,445.0,1
720333783,51,1,2,1,2,1,22100.0,1,382000,0,0,0,1,1,3,1,3,380.0,3
720334833,39,1,1,1,2,1,21680.0,0,0,0,0,0,1,0,2,3,2,387.0,0
720336708,53,0,2,5,3,1,66080.0,0,0,0,1,0,1,0,2,1,2,380.0,2
720338658,56,1,1,1,0,1,21480.0,0,0,0,0,0,1,1,2,1,2,386.1,1
720339558,47,1,1,2,0,1,21550.0,0,0,0,0,0,1,0,3,0,0,349.2,0
720340383,45,1,2,2,2,1,21600.0,0,0,0,1,0,1,1,2,2,0,407.0,1
720344658,38,0,2,1,2,1,116170.0,0,0,0,0,0,1,1,1,2,3,306.0,1
720348933,44,0,1,2,0,1,95110.0,0,0,0,1,0,1,1,0,3,0,474.3,1
720349983,32,1,3,1,1,1,20330.0,1,459000,1,1,0,1,1,3,2,2,345.0,4
720352533,43,0,0,3,3,1,92420.0,0,0,0,1,0,1,0,1,0,0,512.0,2
720353808,34,0,0,3,3,1,127130.0,1,918000,1,1,1,2,0,2,1,2,639.0,4
720356133,48,1,1,3,1,1,24020.0,1,1481000,1,1,0,1,0,3,1,0,742.5,4
720357483,46,1,2,1,1,1,21790.0,0,0,0,1,1,1,0,2,1,1,366.0,0
720362058,57,0,1,4,0,1,103250.0,0,0,0,1,1,2,0,3,1,3,617.4,2
720363258,43,1,2,2,4,1,21410.0,1,401000,1,1,1,1,0,1,3,2,477.0,4
720364158,55,1,0,2,3,0,0.0,0,0,0,1,1,1,0,3,2,0,461.6,0
720370533,55,0,2,4,3,1,97120.0,1,230000,1,1,1,1,1,0,3,2,305.0,4
720371733,58,1,2,2,0,1,19150.0,0,0,0,1,1,1,1,0,2,1,427.0,3
720372483,60,1,2,3,0,1,43000.0,1,1462000,0,0,0,1,0,1,1,3,700.0,0
720374808,41,1,0,2,2,1,67570.0,0,0,0,1,1,1,0,2,2,0,525.0,0
720376008,53,1,2,2,2,1,19630.0,0,0,0,0,0,1,1,1,0,1,447.0,1
720377433,38,1,2,2,3,1,21560.0,0,0,0,0,0,1,0,3,3,3,495.0,0
720379533,47,0,0,5,3,1,187410.0,1,207000,0,0,0,1,0,0,0,2,444.15,2
720384633,48,0,1,4,0,1,67020.0,0,0,0,1,0,1,1,1,1,0,433.8,1
720385608,45,0,0,1,3,1,147140.0,1,1431000,0,0,0,1,0,1,0,1,759.0,2
720389283,58,1,2,2,1,1,76970.0,0,0,0,1,1,1,1,0,2,0,614.0,3
720392433,55,1,2,2,1,1,69760.0,0,0,0,2,0,1,0,1,1,3,539.0,0
720398958,53,1,1,4,0,1,23390.0,0,0,0,0,0,1,1,1,1,0,450.9,1
720401658,53,1,1,2,0,1,19400.0,0,0,0,1,0,1,1,0,2,3,372.6,1
720403008,50,1,2,4,3,0,0.0,0,0,0,2,0,1,1,3,0,2,498.4,3
720406233,35,1,2,2,2,1,16860.0,0,0,0,0,0,1,1,2,3,3,401.0,1
720408708,49,1,2,4,2,1,22500.0,1,411000,0,2,0,1,0,3,2,1,493.0,0
720409608,45,0,2,3,3,1,186130.0,0,0,0,1,0,1,1,2,2,0,546.0,1
720411183,34,1,1,3,0,0,0.0,0,0,0,0,0,1,1,1,3,0,218.16,3
720412308,40,0,2,4,4,1,130850.0,1,764000,1,0,0,1,1,1,2,2,665.0,4
720413658,44,0,2,3,2,1,207430.0,1,1510000,0,0,0,1,0,0,2,3,662.0,2
720414558,56,1,2,1,2,1,24680.0,0,0,0,1,1,1,0,2,1,1,459.0,0
720415833,47,0,2,3,2,1,118720.0,1,1475000,1,2,0,1,0,0,1,1,804.0,4
720418383,45,1,1,1,0,0,0.0,0,0,0,0,0,1,0,1,1,1,267.84,0
720419358,35,1,1,4,0,1,20810.0,0,0,0,0,0,1,1,0,0,0,387.9,1
720422358,42,0,1,5,0,1,101950.0,1,749000,0,0,0,3,0,3,3,1,639.0,2
720424608,56,1,2,4,1,1,136030.0,0,0,0,1,1,1,0,3,3,0,510.0,0
720425508,43,0,1,2,2,1,133450.0,1,869000,1,0,0,1,1,0,3,0,522.0,4
720426708,56,0,1,3,0,1,97840.0,1,231000,1,0,0,1,0,0,3,3,313.2,4
720427683,58,0,1,4,0,1,203640.0,1,217000,1,1,1,1,1,3,2,1,549.711,4
720430083,65,0,0,3,0,1,24040.0,1,391000,1,1,0,1,1,0,3,3,473.0,4
720431433,62,0,2,2,1,0,0.0,0,0,0,1,0,1,1,3,0,1,255.2,1
720432858,40,1,2,1,4,1,19970.0,0,0,0,0,0,1,0,2,1,0,382.0,0
720436008,54,1,0,1,1,1,23950.0,0,0,0,2,0,1,0,3,1,1,738.0,0
720437358,40,0,1,2,0,1,63000.0,0,0,0,0,0,1,0,0,1,2,322.2,2
720439533,64,1,1,4,0,1,26050.0,0,0,0,0,0,1,1,1,3,0,417.6,1
720440583,35,0,2,1,2,1,114440.0,0,0,0,1,1,1,1,0,0,2,347.0,1
720443358,50,0,2,3,2,1,106340.0,1,695000,1,1,1,1,0,3,2,1,589.0,4
720444408,35,1,1,1,0,1,17820.0,1,258000,1,0,0,1,1,0,3,3,292.5,4
720445533,60,1,2,1,1,1,19220.0,0,0,0,1,0,1,1,1,0,3,446.0,1
720446508,50,1,1,4,0,1,20140.0,0,0,0,1,1,1,1,0,0,1,381.6,3
720449208,34,1,2,1,1,1,20810.0,0,0,0,0,0,1,0,2,2,0,317.0,0
720450108,54,0,2,2,1,1,65940.0,0,0,0,0,0,1,1,1,3,1,297.0,1
720452508,51,1,2,1,1,0,0.0,0,0,0,1,1,1,0,0,2,2,429.6,0
720454158,44,0,1,1,0,1,93870.0,0,0,0,0,0,1,1,2,3,2,373.5,1
720457608,41,1,2,2,4,1,21340.0,0,0,0,0,0,1,1,3,3,1,374.0,1
720458883,29,0,2,3,1,1,102320.0,1,1452000,1,1,0,1,1,1,3,1,643.0,4
720460083,45,1,1,1,1,0,0.0,1,220000,0,0,0,3,0,3,1,3,380.88,0
720462633,43,1,1,4,0,1,17780.0,0,0,0,0,0,1,1,3,3,2,307.8,1
720463833,42,0,1,4,2,1,96060.0,1,502000,0,0,0,1,1,2,1,2,404.1,1
720466383,59,0,0,3,1,1,67950.0,0,0,0,0,0,1,0,1,0,0,374.0,2
720467583,52,0,1,3,0,1,134520.0,0,0,0,1,1,1,1,3,1,2,653.4,1
720470133,59,0,1,2,0,1,24350.0,0,0,0,1,1,1,1,1,1,1,505.8,1
720471108,34,1,1,3,1,1,18440.0,1,1260000,0,0,0,2,0,0,2,3,709.2,0
720473433,59,1,0,2,1,1,25330.0,0,0,0,0,0,1,0,3,3,2,445.0,0
720474408,52,0,1,2,0,1,77790.0,1,843000,0,0,0,1,0,1,3,1,567.9,2
720475233,50,1,2,3,2,1,18180.0,0,0,0,1,1,1,1,2,2,0,355.0,3
720476733,47,1,2,3,3,1,16920.0,1,250000,0,0,0,1,0,3,0,1,256.0,0
720479058,50,1,1,1,0,1,22870.0,0,0,0,0,0,1,0,1,0,3,395.1,0
720480183,45,1,3,1,3,1,22980.0,1,488000,1,1,0,1,1,2,0,2,439.0,4
720482583,52,1,2,1,1,0,0.0,1,460000,1,1,0,1,0,3,2,0,455.2,4
720484908,65,1,2,5,1,1,73280.0,0,0,0,1,1,1,0,2,0,3,453.0,0
720486408,55,1,1,4,0,1,23750.0,0,0,0,1,0,1,0,1,1,0,405.9,0
720487308,49,0,0,3,1,1,100950.0,1,418000,0,1,0,1,1,1,3,3,556.0,1
720491958,34,1,1,4,0,1,20450.0,0,0,0,1,0,1,1,0,2,0,460.8,1
720494058,51,1,2,1,2,1,23860.0,0,0,0,1,0,1,0,1,3,2,479.0,0
720496158,53,0,1,1,0,1,102680.0,1,403000,0,0,0,1,1,1,2,3,481.5,1
720497958,29,0,2,2,1,1,109100.0,0,0,0,1,0,1,1,0,2,3,339.0,1
720503508,44,1,3,4,1,1,23510.0,1,522000,1,1,1,1,0,2,0,3,518.0,4
720504633,46,0,0,4,2,1,91580.0,0,0,0,1,0,1,1,3,3,3,288.0,1
720507108,42,1,2,1,3,1,18480.0,1,234000,0,1,0,1,1,0,2,3,338.0,3
720508233,62,0,1,2,0,1,105740.0,0,0,0,1,0,2,0,1,2,0,545.4,2
720509433,51,1,1,1,0,1,21930.0,1,378000,0,0,0,1,0,0,3,1,337.5,0
720510333,40,1,0,1,3,1,66090.0,0,0,0,1,0,1,1,2,1,3,383.0,1
720511608,38,1,2,2,0,0,0.0,0,0,0,1,1,1,1,3,2,0,343.2,3
720512433,56,0,1,4,0,1,112270.0,0,0,0,1,1,1,0,2,0,2,641.7,2
720513333,46,0,1,3,0,1,130510.0,1,488000,1,0,0,1,1,3,3,3,531.9,4
720515883,57,1,2,2,1,1,45890.0,0,0,0,1,1,1,1,2,2,3,825.0,3
720518283,50,0,1,5,0,1,102880.0,1,548000,1,1,0,1,1,2,1,0,473.4,4
720519333,59,1,1,1,0,0,0.0,1,259000,1,1,0,1,1,1,2,0,347.04,4
720520308,46,1,2,2,4,1,19210.0,0,0,0,1,1,1,1,1,0,2,381.0,3
720521808,38,0,1,2,0,1,116720.0,0,0,0,1,0,1,0,2,1,3,379.8,2
720522633,44,0,2,1,3,1,73770.0,1,815000,1,0,0,2,0,3,3,0,640.0,4
720527058,39,1,1,2,0,1,21160.0,0,0,0,1,0,1,1,1,2,1,403.2,1
720529308,63,0,1,3,0,1,104680.0,0,0,0,1,1,1,1,1,0,0,390.6,1
720531633,55,1,0,2,1,1,20710.0,0,0,0,1,1,1,0,2,3,1,344.0,0
720532908,36,1,3,1,2,1,62260.0,0,0,0,1,1,1,0,3,2,1,445.0,0
720535008,46,0,1,4,1,1,146110.0,1,1376000,0,0,0,1,1,0,2,0,673.2,1
720537633,44,1,2,1,3,1,23120.0,1,496000,0,1,1,1,0,3,0,1,520.0,3
720539583,46,0,1,3,1,1,115520.0,0,0,0,0,0,1,0,0,2,3,677.7,2
720540708,53,1,2,4,3,1,18100.0,1,270000,0,0,0,1,0,1,2,3,360.0,0
720541758,45,1,3,1,4,1,21100.0,0,0,0,0,0,1,0,1,0,2,404.0,0
720547533,47,1,2,3,2,0,0.0,1,435000,0,1,1,1,0,3,1,2,405.6,3
720551733,46,1,2,5,4,1,97950.0,1,263000,1,0,0,1,0,3,1,0,502.0,4
720553158,39,1,1,2,0,1,22110.0,0,0,0,0,0,1,1,3,0,0,395.1,1
720555483,48,0,1,2,0,1,131740.0,0,0,0,1,0,1,1,2,2,2,584.1,1
720557883,35,0,1,4,0,1,36020.0,0,0,0,0,0,1,0,1,0,2,569.7,2
720559908,58,1,3,4,2,1,25330.0,0,0,0,0,0,2,0,3,2,2,547.0,0
720562008,34,0,1,2,0,1,116990.0,0,0,0,1,0,2,0,0,1,1,549.0,2
720563058,56,1,1,1,0,0,0.0,0,0,0,0,0,1,0,2,2,2,313.92,0
720563958,48,1,2,5,3,1,102040.0,0,0,0,0,0,1,1,0,2,0,489.0,1
720565458,43,0,1,5,0,1,100080.0,1,621000,1,1,1,1,1,1,0,3,570.6,4
720568083,40,0,3,2,2,1,91330.0,0,0,0,0,0,1,0,0,2,3,450.0,2
720570333,48,1,2,1,3,1,23390.0,0,0,0,1,1,1,1,1,1,3,480.0,3
720572508,38,1,1,2,1,0,0.0,1,254000,0,1,1,1,0,3,0,0,251.28,3
720575058,47,0,1,1,0,1,98300.0,0,0,0,0,0,1,1,3,2,1,405.9,1
720578058,53,0,1,3,1,1,103330.0,0,0,0,1,1,1,1,0,0,1,535.5,1
720580383,50,1,2,2,3,1,21890.0,1,364000,0,0,0,1,1,3,3,2,491.0,3
720582558,44,1,2,4,2,1,23330.0,1,511000,0,1,1,1,0,3,2,1,511.0,3
720585183,50,0,2,3,3,1,100780.0,1,366000,1,1,0,1,1,2,0,0,554.0,4
720589008,47,1,0,5,3,1,101670.0,1,432000,0,1,1,1,0,1,2,1,543.0,3
720590058,51,1,1,2,0,1,68800.0,0,0,0,1,0,1,0,0,2,0,426.6,0
720592533,41,0,0,2,4,1,122050.0,1,254000,0,1,1,1,1,2,0,2,488.0,3
720593583,39,1,3,1,2,1,22530.0,1,515000,0,1,0,1,0,3,1,1,487.0,0
720595083,40,1,2,1,3,1,21620.0,0,0,0,1,0,1,1,1,3,0,422.0,1
720597108,48,1,3,1,3,1,29210.0,0,0,0,1,0,1,1,1,3,1,559.0,1
